uniprot_acc	M-D MOCK PBMCB	M-D MCM PBMCB	M-K MOCK PBMCB	M-K MCM PBMCB	P-A MOCK PBMCB	P-A MCM PBMCB	P-W MOCK PBMCB	P-W MCM PBMCB	all MOCK PBMCB	all MCM PBMCB	M-D MOCK TIBC	M-D MCM TIBC	M-K MOCK TIBC	M-K MCM TIBC	P-A MOCK TIBC	P-A MCM TIBC	P-W MOCK TIBC	P-W MCM TIBC	all MOCK TIBC	all MCM TIBC
Q13901	-3.297955463498234	-3.2275220691916338	-3.3964843496932495	-3.3398962523048707	-3.2844132542116617	-3.2094880676983744	-3.3514370687112396	-3.4787840225713618	-3.2985671908240044	-3.354159186244468	-3.37607795206312	-3.493876857403461	-3.192320704533582	-3.285982179665858	-3.254611586662429	-3.4617836284478596	-3.317729253435513	-3.2209286262351347	-3.2938613393935143	-3.3517829972929505
Q13905	-3.388378735047907	-3.4216183386514167	-3.44860455995729	-3.404305034101129	-3.550027581038976	-3.2734836517894164	-3.1770402863200013	-2.988325119732037	-3.412552959009591	-3.2398829438432797	-3.368000194793077	-3.3502716731764	-3.3721591099348767	-3.4505232525604432	-3.272725373216416	-3.0624234758991835	-3.4565360097907014	-3.4273225090749206	-3.277623557814743	-3.228412966729615
Q13907	-3.3714886021707953	-3.5675125951923397	-3.1522410572817177	-3.291259703505348	-3.21255448350941	-3.817092961221322	-3.1702347578744177	-3.275835723677969	-3.1274716359374146	-3.3686626704865197	-3.0175488380074347	-3.2208670320092585	-2.9115822190500285	-3.605520176908627	-3.661633928650503	-3.901341877847824	-2.860088765640004	-3.694102828528633	-3.2025010625558585	-3.5626045168255387
Q13948	-3.5048748968286136	-3.245547742821546	-3.3249741544760876	-3.127929575228229	-3.465626014993759	-3.228625427195217	-3.594090270360286	-3.1837335295884883	-3.4623062826272655	-3.164862777013377	-3.39759637167635	-3.003721836472645	-3.778335736637257	-3.2439380144850407	-3.195328428569942	-2.813273024239827	-3.995740591833304	-3.390948980593464	-3.609306124567993	-3.1765643451256573
Q13951	-3.2102863167622187	-3.1046795471459325	-3.33188471014107	-3.5846888585920924	-3.261927382227742	-3.467679275168337	-3.225291401964675	-3.426712745314129	-3.303385090257208	-3.363074476321527	-3.32113316950398	-3.3546399521797188	-3.3861737464062864	-3.3824562749592575	-3.287479045671782	-3.2659317005173	-3.181111920668923	-3.2328536806782893	-3.3827504109307753	-3.445623895162776
Q13952	-3.299575155169487	-3.3108444861462347	-3.20335904071364	-3.194916889990618	-3.157476590525924	-3.15951763048174	-3.698183173354263	-3.5346813760979243	-3.337281943937513	-3.416802637411986	-3.301756506325956	-3.3643400927712146	-3.363168246695687	-3.3646425337932544	-3.5094588889486324	-3.542314428204565	-3.2088053911754177	-3.0902011441783537	-3.1911989963908756	-3.343516109703139
Q14004	-3.4214445523151467	-3.2918304001539065	-3.218352352340047	-3.3140711198808317	-3.3349086384694338	-3.2597065903860996	-3.4651774329890106	-3.4425846387783037	-3.2790503086471516	-3.217389317862518	-3.306037577616025	-3.3436195088399465	-3.269735020517397	-3.280449770671342	-3.391832121034924	-3.3571523400586525	-3.3048276326494213	-3.2894922229271675	-3.32521400612341	-3.355686275462788
Q14005	-3.332344589308025	-3.118003492947884	-3.246510751877854	-3.3617421846143243	-3.7651655144189258	-3.8490008526343176	-3.0893969634506484	-3.124089083145575	-3.2367617925792422	-3.2979014350308975	-3.4976292983199446	-3.415031903208531	-3.3441319982606377	-3.3795507056094043	-3.080450914647737	-2.968890964979092	-3.3862169955010657	-3.3694834619746667	-3.407739760842751	-3.4645182138721093
Q14008	-3.3544710404228475	-3.52099592830978	-3.210453091236813	-3.278834262445565	-3.2829782928975755	-3.441588925989141	-3.300318256706307	-3.359837331368791	-3.162079059644548	-3.341623235459438	-3.353282742037112	-3.5021111741148285	-2.8803764040719475	-3.277625165627672	-3.5123446793222897	-3.5866574536020432	-3.199536844408678	-3.4173931174422547	-3.2087166122423243	-3.419183051672682
Q14011	-3.213544484043908	-3.2564575809996574	-3.3109602909740836	-3.542442973726189	-3.333550175615885	-3.2815819995403155	-3.2582994570020625	-3.413336282243176	-3.276055926061684	-3.3609383863994293	-3.418555657582925	-3.575344184761967	-3.1206474792154224	-3.366082299941759	-3.274727806471827	-3.2488685104075765	-3.2719782175229	-3.1860931593566213	-3.327517422044176	-3.4884222060187953
Q14019	-3.2990020813627057	-3.224381974023224	-3.2779194530314433	-3.4441023290184547	-3.5221052476435326	-3.7375491159929295	-3.0433918477310615	-3.0977101615631586	-3.3342336452322945	-3.3636436935645206	-2.722510360336166	-2.8246863081876024	-3.5957362326307436	-4.004812817926413	-3.649511114702056	-3.779417199246934	-3.1155633137396004	-3.5377297986756644	-3.2311360496718815	-3.2956120084804432
Q14055	-3.4090542142537075	-3.25345888038523	-3.4157436611286287	-3.5878522703731592	-3.3712888441743605	-3.401371119352381	-3.122831755471738	-3.219663781389519	-3.121214055105604	-3.384127354690622	-3.2325193967458543	-3.3246479635606843	-3.45066245137777	-3.3350641543641597	-3.054921559492177	-3.192082727278202	-3.6894350478985953	-3.197532281644301	-3.486322502078723	-3.3548774762985634
Q14061	-3.239562268011941	-2.8740613917174587	-3.425677696945528	-3.5102632642720972	-3.5480643129567513	-3.5722245033636755	-3.4686432576135253	-3.16921890600579	-3.3729396212308367	-3.1934604736568684	-3.664401234135082	-2.772552733401793	-3.056405159435555	-2.9256068053978135	-4.055942433793997	-3.647152987258462	-3.5944583699383346	-3.4511560976522437	-3.3953281480175614	-3.135864198174212
Q14088	-3.865696232470352	-3.790946955154507	-3.063055769886092	-2.968820908154824	-3.2776702261889716	-3.080215923483759	-3.5283892868873754	-3.4123223433398375	-3.275857384786725	-3.230001774890507	-3.488879198829355	-3.4271241143395192	-3.10495976780903	-3.152518029080035	-3.6298291986425824	-3.5586732032224537	-3.1931335081199106	-3.322303636228229	-3.2474525342409595	-3.1974153298503665
Q14103	-3.286997699294763	-3.2631675009562895	-3.376980278601456	-3.492152138106645	-3.2054271212431003	-3.236673022664904	-3.358151138831165	-3.37146724676842	-3.339218980127557	-3.310226251838081	-3.333176977694679	-3.2826307719209318	-3.296852910812643	-3.3317181026941105	-3.484710747093721	-3.4837500163404065	-3.184101438925168	-3.0962284731658047	-3.3988256934214265	-3.3740703269184933
Q14108	-2.72145725364025	-2.6620100364072883	-3.542135399085191	-3.3834783247189937	-3.829339994167181	-3.6580354783444218	-3.568304163499574	-3.42798372121531	-3.569709689076193	-3.35529971445388	-3.530603740924275	-3.431691241223386	-3.636641937693184	-3.2076500650705735	-3.2074691582658734	-3.1366836682763197	-3.4500372942175126	-3.2736667329375884	-3.326387988829406	-3.1128553506811865
Q14119	-3.1869041686551487	-3.185201530024381	-3.297330927201224	-3.4564637292285294	-3.2722585818134684	-3.4069119017330363	-3.415193586341481	-3.3993697315333016	-3.3161138434858484	-3.311397392659282	-3.1189746677229166	-2.9350014964491735	-3.301405067142202	-3.3444562278200216	-3.5267521795794456	-4.394643461193585	-3.0285343494094694	-3.1444295941544484	-3.3104063439818465	-3.5821099875524305
Q14126	-3.228615728520407	-3.2231544142948483	-3.4823867705323663	-3.550009226944474	-3.9958892859945503	-4.110749342336448	-2.852160171188863	-2.7713667433856033	-3.2291002101353254	-3.333211724231238	-3.006788777359496	-3.238110440713999	-2.8015981860217876	-3.132719995958809	-4.027030498801719	-3.872052515279369	-3.306042679118467	-3.81331350434709	-3.184358669092567	-3.3178875705179536
Q14137	-3.3861939474297684	-3.4832789375653337	-3.3215344024219196	-3.368608487908186	-3.2300530027950987	-3.2039416249765424	-3.2910737758720963	-3.341572425528863	-3.266427550323512	-3.3471635161314808	-3.3736233660906763	-3.4714887966129964	-3.198607328186984	-3.236458327947385	-3.3790984148014527	-3.296475200800982	-3.291613320003324	-3.255399818371246	-3.3324072437261862	-3.406196328322408
Q14139	-3.389676752111793	-3.421690107766076	-3.2539587882279495	-3.22391303816535	-3.3614713044795144	-3.2752923625493615	-3.404005587781501	-3.3910460430302636	-3.2367807400683906	-3.279819254188102	-3.3205540502532105	-3.439493506316844	-3.1668498633582125	-3.189881665878999	-3.4304924817191074	-3.4944875792522088	-3.3086216489290385	-3.2938749300453347	-3.2763151422890973	-3.333260558056266
Q14141	-3.223717170385371	-3.036726012826173	-3.413897104423257	-3.336155160212239	-3.3992854643498966	-3.3283825373749716	-3.4131707628466983	-3.3191476953848142	-3.469289226185695	-3.328182964569203	-3.304183994496825	-3.2249902948639075	-3.264549082106437	-3.260477568666455	-3.429860682317362	-3.385974020831688	-3.388117348706353	-3.2818338360007604	-3.4118457143792185	-3.2840170841830743
Q14142	-3.218668002223234	-3.4011789577254428	-3.385977087014779	-3.167327756941574	-3.3038682365626104	-3.4917265402114936	-3.3561035008562943	-3.136145850739012	-3.5382215167474853	-3.274804550755347	-3.4324281085889785	-3.2587190566321724	-3.471819348138194	-3.4393480628782673	-3.1530071377411666	-3.3089333929692777	-3.2047128598250914	-3.2666330088926996	-3.343434399040536	-3.3754021120613498
Q14145	-3.2970453695369075	-3.472615723737709	-3.15211681754466	-3.36579908074213	-3.040349752213588	-3.339946871962603	-3.371383471998563	-3.5444469524016067	-3.1925423924204015	-3.5286340943443	-3.1164375399205277	-3.4978452474233217	-2.9619852843650634	-3.529931321111597	-3.3791999465865348	-3.7002049602359777	-3.035913664825734	-3.525303389501339	-3.1492936382306356	-3.527369453357364
Q14146	-3.386170897813253	-3.490592959697437	-3.238645483911255	-3.244534781705921	-3.3456550047332394	-3.235195376362562	-3.295349368783351	-3.329095731557433	-3.355995566506236	-3.3170311568929973	-3.21486717511106	-3.308739286380981	-3.280692035171808	-3.2758126423146283	-3.540483377825701	-3.4381561249528083	-3.29422495616129	-3.2038137332041714	-3.328380812448742	-3.365804031371423
Q14147	-3.646441865802972	-3.207329452633699	-3.30492128878438	-3.151312530946781	-3.374385453797325	-3.179883742794433	-3.403867759884589	-3.4809547495868594	-3.186571426746147	-3.358717350607625	-3.2408188015214576	-3.2909730855631247	-3.288238452315943	-3.479252823989931	-3.333310804974416	-3.4113089247115034	-3.2239701356201858	-3.2303356869353084	-3.2880555082349368	-3.4603048052781307
Q14149	-3.3834500414282926	-3.2278057343500977	-2.970524809489269	-3.3809891084455055	-3.3973248045100375	-3.3176534790767054	-3.532331539956868	-3.575454667292073	-3.175319665954631	-3.3562503948636895	-3.254466975988672	-3.2988929687949935	-3.3082834695899703	-3.260161680599274	-3.396065846215714	-3.344769058012502	-3.328082723312418	-3.390767463653081	-3.3886221043554023	-3.2589565266970437
Q14151	-3.2073348418669325	-3.3411553931911517	-3.4086704269785533	-3.5246709699199856	-3.240384861604877	-3.378400976658369	-3.2421872815269617	-3.2852263436901974	-3.272298716652228	-3.347148077594877	-3.2435807178058695	-3.338160416764077	-3.1808816315054216	-3.427750357049882	-3.2996967039696137	-3.294398634152747	-3.220656552269846	-3.4780397579564326	-3.3373686756429746	-3.428033381211645
Q14152	-3.2436133942008776	-3.3590435569773933	-3.270347251233059	-3.345336882642805	-3.227195935702017	-3.36391413698294	-3.3200498007430386	-3.4301951028270965	-3.287539344016237	-3.3853405257115243	-3.2375875641270535	-3.3534779597256037	-3.190087717141175	-3.445418866632294	-3.4073261405526876	-3.491158592013204	-3.1463284328642924	-3.3327258980400845	-3.258854554682328	-3.3970432558758143
Q14155	-3.322728320818389	-3.2411855132427325	-3.340862569895401	-3.383435946630369	-3.4403027995603264	-3.355511923450915	-3.2836636642853643	-3.2417798846870105	-3.3151654927867154	-3.3063580543823408	-3.4160485800171787	-3.443076562329935	-3.3178058406957303	-3.4009966525784887	-3.1472757897303305	-3.0768053761125684	-3.4049487164669516	-3.41519370413276	-3.312724204159259	-3.332922950432913
Q14156	-3.2457386645049757	-3.201678390777566	-3.346390030966839	-3.252721813962899	-3.2742970525126154	-3.390915928501981	-3.402503075105306	-3.4005012388113025	-3.343243947188292	-3.3783598255594227	-3.262923966810106	-3.247726684191977	-3.3916495464878977	-3.52667544140603	-3.2223621073618105	-3.284622976876961	-3.2337703883814877	-3.4331075735901733	-3.300727520369245	-3.345681307321343
Q14157	-3.225846796679811	-3.43870865053887	-3.1777131200222675	-3.418225693742284	-3.2410212344131972	-3.435897307862055	-3.283372400749921	-3.3916339233078427	-3.213275438645857	-3.429004615649273	-3.1373927096179473	-3.365160379872645	-3.1508355406833783	-3.4914529238511247	-3.425112312039594	-3.562673314406992	-3.149177708635485	-3.36428497203706	-3.1980919170771385	-3.453494808618386
Q14160	-3.2999731795611207	-3.3734100365534423	-3.291819735137649	-3.3947949002527387	-3.2811889470090616	-3.43739205681931	-3.20071075850248	-3.264711113009101	-3.290074877928468	-3.402434347776634	-3.2439519195030844	-3.395587755154122	-3.249792787860431	-3.5585514160553733	-3.2112787524157125	-3.3447352788009495	-3.2109813468872104	-3.4124037109912653	-3.231625636842168	-3.4013063505069567
Q14161	-3.2959454655075326	-3.1759988042675724	-3.4263789286139534	-3.428666916177705	-3.371554719635148	-3.4157326029319064	-3.182333612512368	-3.2325848621405835	-3.380523353538745	-3.3398921290294776	-3.1964715315055727	-3.211157970734469	-3.4711801258361445	-3.3543502649793053	-3.281041404766681	-3.27392542515443	-3.399924557763084	-3.335281958829123	-3.386386613229547	-3.3323446100247405
Q14165	-3.3696923497187923	-3.2667629380578247	-3.3185887178809876	-3.1965392037537166	-3.4144044570863876	-3.2706593482091626	-3.409704021921601	-3.3604231577986297	-3.413311542778264	-3.220121159344952	-3.3342239507609466	-3.32267314397292	-3.646046279853022	-3.4008904132887454	-3.0206395504865355	-2.835248930530488	-3.5612983050906135	-3.403154885693774	-3.519783745903826	-3.372126099500959
Q14166	-3.546152428461532	-3.6186218926893785	-3.121083662143242	-3.1566529918808417	-3.2145801190703747	-3.2033479994820775	-3.4425545318773585	-3.459435966694669	-3.221861868685205	-3.328482582690353	-3.319878904225045	-3.421783664714817	-3.110867524371535	-3.1395869622094956	-3.6108007002307767	-3.72313994601494	-3.2870347461569787	-3.2493158999152847	-3.1948174470866286	-3.280374235838448
Q14181	-3.2548276768106876	-3.458051787967561	-3.2130261557596373	-3.432746749579776	-3.072637713177069	-3.414571863973041	-3.338901263761341	-3.492708047673849	-3.1688027934477865	-3.437691852682777	-3.3203420669841477	-3.5104829539483693	-2.9177010404522745	-3.3462659107293855	-3.5888828078217005	-3.6881666173315386	-3.032417159270846	-3.332146693974948	-3.1280737226261075	-3.5582508109535955
Q14191	-3.407010433960684	-3.452568889963606	-3.39787629047661	-3.2534703521585975	-3.269335565866146	-3.2080066287136897	-3.4574150568717172	-3.305851437387006	-3.214191474419108	-3.2819016282559823	-3.386376725991765	-3.2752762036114964	-3.2391882241941414	-3.205195961523106	-3.4506019771671643	-3.449316656872094	-3.2898153796857605	-3.2292568786626443	-3.342570603783925	-3.376744346185387
Q14195	-3.4284403526407132	-3.318681020932728	-3.138776264954408	-3.59921330211516	-3.878551383562124	-3.628218999619612	-3.344133152990182	-3.1063409693501747	-2.889278142500208	-3.1530436144165317	-3.724174260762129	-3.815155334922222	-2.458986453731544	-2.4320036962108698	-3.983214656259333	-3.725434032007991	-3.7182987675813615	-3.666260383509236	-3.295397136145512	-3.4631799149548477
Q14197	-3.3993778390105396	-3.4151723986839673	-3.2541468278351604	-3.3041468355248305	-3.270898491454771	-3.3615953495914166	-3.329318777894902	-3.295982782975955	-3.301829282334731	-3.295620655969102	-3.4568555275948767	-3.4782408220510517	-3.2295444518833376	-3.2542605893183794	-3.3991078152092107	-3.2747756620596578	-3.2887654481303787	-3.2272348484973015	-3.321867485971901	-3.313940226047498
Q14202	-3.3782677468540196	-3.433960319506078	-3.2528042003564255	-3.3534141383123934	-3.178604354022676	-3.3602735051605697	-3.3149077737207424	-3.432122277230801	-3.1852212653790604	-3.3561297243206782	-3.1213649719066026	-3.275771620510411	-3.160357125307541	-3.4203839227116895	-3.497522048102609	-3.61690984024716	-3.10627346282144	-3.3791669987669124	-3.2467389258273975	-3.490879669110866
Q14203	-3.229795742514158	-3.205164981289048	-3.4045723838860074	-3.415751053507282	-3.3737984744325926	-3.405596626984951	-3.287093280712683	-3.2100896473286773	-3.3768743317273917	-3.332963012223773	-3.3010854623093056	-3.366594319935563	-3.2909328229411914	-3.3439728361545	-3.2335957940613564	-3.215330578031686	-3.3971132802340667	-3.440870893114801	-3.32723581478078	-3.317398359355723
Q14204	-3.325354380863362	-3.343615055903455	-3.3570803468853416	-3.3111723661320687	-3.4116830584740137	-3.426149150791254	-3.209512255548999	-3.1860812208362392	-3.3340396330215025	-3.332824022609142	-3.3217086365271276	-3.3828131958258023	-3.2316579342609297	-3.2440252011955057	-3.504448625268471	-3.5112928325314683	-3.2597996799551137	-3.2596373598150685	-3.2659862086803333	-3.2718775566145535
Q14207	-3.4466109599393597	-3.490933114962611	-3.244826807367333	-3.2717587061394644	-3.3072193851526146	-3.203401999919178	-3.2581573663344425	-3.478036537283333	-3.2495182558692446	-3.303187364930948	-3.475005225216135	-3.4333974940201464	-3.2321759871007303	-3.1004663208347374	-3.5220884163525215	-3.406421609880986	-3.2481069870162576	-3.200713439719752	-3.318067986207943	-3.3385803750800216
Q14213	-3.6139187127402743	-3.26258534268623	-3.530154063679367	-2.9023559007401865	-3.739552887293821	-3.4454315339848804	-3.409743607543286	-2.9955470342687742	-3.46103233629027	-3.0971499234486153	-4.046084631939898	-3.3623631681542765	-3.402149256866118	-2.948079233358509	-3.236323238300881	-2.550123558402028	-4.066140933773036	-3.5414235771337705	-3.620360810030205	-3.1290540982011397
